pr_author_login,pr_author_name,pr_notice_time,pr_review_time,pr_changed_files,pr_LOC,pr_reviewers,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_create_time,repo_external_contribution,repo_team_size,user_followers,user_dev_time,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
itamarhaber,Itamar Haber,12,0,4,179,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",5,17,6,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
madolson,Madelyn Olson,25,0,4,79,"{'Itamar Haber', 'Oran Agra', 'Wen Hui', 'Madelyn Olson', 'Yossi Gottlieb'}",9,10,10,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
madolson,Madelyn Olson,0,0,1,6,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
x77a1,gourav,0,0,1,2,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,5,3353,4.01,4.0,0,1,0.49875311720698257
yossigo,Yossi Gottlieb,0,2,13,64,"{'Oran Agra', 'Yossi Gottlieb'}",1,2,8,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
madolson,Madelyn Olson,23,5,12,542,"{'Madelyn Olson', 'Oran Agra', 'Jim Brunner'}",12,30,15,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
yossigo,Yossi Gottlieb,0,0,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
hwware,Wen Hui,0,4,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
yossigo,Yossi Gottlieb,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,16,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
ShooterIT,Wang Yuan,4,0,2,5,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
ShooterIT,Wang Yuan,0,8,1,4,"{'Oran Agra', 'Wang Yuan'}",0,2,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
oranagra,Oran Agra,5,0,4,83,"{'Meir Shpilraien (Spielrein)', 'Yossi Gottlieb', 'Itamar Haber'}",1,2,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,43,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,5,0,9,577,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",3,11,4,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,0,1,1,9,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
filipecosta90,filipe oliveira,0,0,1,12,{'Yossi Gottlieb'},1,0,1,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
oranagra,Oran Agra,1,0,3,136,"{'Oran Agra', 'Yossi Gottlieb', 'Wang Yuan'}",4,7,5,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
devnexen,David CARLIER,0,0,2,22,{'Oran Agra'},0,1,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
hwware,Wen Hui,8,0,1,11,"{'Itamar Haber', 'Oran Agra', 'Wen Hui', 'Madelyn Olson', 'Yossi Gottlieb'}",1,8,3,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
gfemec,Greg Femec,1,18,9,329,"{'Madelyn Olson', 'Oran Agra'}",3,1,3,50279,4511,0.6185697153316922,186,6,2794,0.01,0.0,0,0,0.0
filipecosta90,filipe oliveira,8,1,1,20,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",1,15,1,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
itamarhaber,Itamar Haber,4,0,2,33,"{'Unknown', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",1,0,2,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
itamarhaber,Itamar Haber,0,0,1,10,"{'Oran Agra', 'Itamar Haber'}",2,3,3,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yossigo,Yossi Gottlieb,0,0,2,32,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
madolson,Madelyn Olson,0,0,2,10,"{'Oran Agra', 'Itamar Haber'}",0,0,2,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
yossigo,Yossi Gottlieb,6,0,3,44,"{'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",3,11,4,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,9,0,6,94,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",3,8,4,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
chimney-lee,luhuachao,0,2,2,4,{'Oran Agra'},2,0,3,50279,4511,0.6185697153316922,186,1,2158,0.01,0.0,0,1,0.0
ShooterIT,Wang Yuan,1,0,6,390,"{'Oran Agra', 'Wang Yuan'}",5,11,7,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
itamarhaber,Itamar Haber,12,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
ShooterIT,Wang Yuan,1,0,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
felipou,Felipe Machado,4,0,1,15,"{'Oran Agra', 'Felipe Machado'}",1,6,2,50279,4511,0.6185697153316922,186,3,3922,0.01,0.0,0,1,0.0
oranagra,Oran Agra,2,8,2,56,"{'Madelyn Olson', 'Yossi Gottlieb', 'Itamar Haber'}",3,1,4,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,8,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
devnexen,David CARLIER,0,0,1,4,"{'Madelyn Olson', 'David CARLIER'}",0,2,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
yangbodong22011,Yang Bodong,16,0,7,407,"{'Itamar Haber', 'Yang Bodong', 'Oran Agra', 'filipe oliveira', 'Madelyn Olson'}",0,30,1,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
yossigo,Yossi Gottlieb,0,0,1,69,{'Oran Agra'},2,0,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
itamarhaber,Itamar Haber,0,0,1,45,"{'Oran Agra', 'Itamar Haber'}",0,2,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yossigo,Yossi Gottlieb,8,10,14,314,"{'Oran Agra', 'Itamar Haber'}",1,1,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
xindoo,xindoo,0,0,1,3,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,56,3123,0.01,0.0,0,1,0.0
itamarhaber,Itamar Haber,8,0,1,12,{'Oran Agra'},0,1,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yossigo,Yossi Gottlieb,0,0,1,13,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
itamarhaber,Itamar Haber,11,0,3,107,"{'Unknown', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",5,18,6,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
ShooterIT,Wang Yuan,0,1,1,14,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
oranagra,Oran Agra,2,5,1,3,"{'Madelyn Olson', 'Oran Agra'}",1,2,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,1,2,1,13,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
devnexen,David CARLIER,5,0,1,3,"{'Oran Agra', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
oranagra,Oran Agra,0,0,1,4,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
neheb,Rosen Penev,0,4,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,46,3163,70.00999999999999,0.0,0,0,0.7284673618054565
itamarhaber,Itamar Haber,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
oranagra,Oran Agra,1,8,4,59,{'Yossi Gottlieb'},1,0,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
madolson,Madelyn Olson,0,0,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
yossigo,Yossi Gottlieb,0,0,3,163,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
madolson,Madelyn Olson,29,13,9,196,"{'Jim Brunner', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb', 'Wang Yuan'}",3,7,4,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
MeirShpilraien,Meir Shpilraien (Spielrein),0,0,2,10,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
yossigo,Yossi Gottlieb,8,0,2,110,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",1,6,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
itamarhaber,Itamar Haber,1,0,1,25,"{'Madelyn Olson', 'Oran Agra'}",0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
soloestoy,zhaozhao.zz,83,0,2,27,"{'Madelyn Olson', 'Oran Agra', 'zhaozhao.zz'}",3,6,7,50279,4511,0.6185697153316922,186,151,1673,4.01,3.0,1,1,0.7481296758104738
bugwz,bugwz,0,2,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,9,2269,2.01,2.0,0,0,0.0
MeirShpilraien,Meir Shpilraien (Spielrein),10,1,16,249,"{'Meir Shpilraien (Spielrein)', 'Oran Agra', 'Itamar Haber', 'Madelyn Olson'}",17,21,18,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
devnexen,David CARLIER,0,2,1,6,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
tzongw,tzongw,0,5,1,7,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,4,2923,3.01,0.0,0,0,0.9966777408637875
yossigo,Yossi Gottlieb,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,0,0,3,25,"{'Oran Agra', 'Itamar Haber'}",1,2,2,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
yossigo,Yossi Gottlieb,0,0,2,11,{'Oran Agra'},0,0,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
tporadowski,Tomasz Poradowski,0,0,1,4,{'Oran Agra'},0,0,2,50279,4511,0.6185697153316922,186,81,2779,0.01,0.0,0,1,0.0
MeirShpilraien,Meir Shpilraien (Spielrein),0,0,1,24,"{'Meir Shpilraien (Spielrein)', 'Oran Agra'}",1,3,2,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
ShooterIT,Wang Yuan,0,0,5,28,"{'Oran Agra', 'Wang Yuan'}",2,5,3,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
madolson,Madelyn Olson,7,0,4,90,"{'Madelyn Olson', 'Oran Agra'}",3,4,4,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
filipecosta90,filipe oliveira,0,2,5,88,{'Yossi Gottlieb'},5,1,5,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
MeirShpilraien,Meir Shpilraien (Spielrein),1,0,4,20,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",1,0,2,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
yossigo,Yossi Gottlieb,0,0,1,5,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yashLadha,Yash Ladha,10,2,2,42,{'Oran Agra'},0,2,1,50279,4511,0.6185697153316922,186,156,1953,35.01,0.0,0,1,0.8283347614967153
hwware,Wen Hui,5,6,1,6,"{'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",1,0,2,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
hwware,Wen Hui,2,2,1,56,"{'Madelyn Olson', 'Oran Agra', 'Itamar Haber', 'Wen Hui'}",3,10,4,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
itamarhaber,Itamar Haber,26,6,11,482,"{'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",16,17,17,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yossigo,Yossi Gottlieb,7,0,4,129,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",3,6,4,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,7,0,3,40,"{'Unknown', 'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Yossi Gottlieb', 'Wang Yuan'}",0,18,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,6,0,1,4,"{'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb', 'Wang Yuan'}",2,12,3,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
hwware,Wen Hui,0,0,1,97,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
fedyk,Andrij Fedyk,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,9,3610,5.01,0.0,0,0,0.9980039920159681
ShooterIT,Wang Yuan,0,0,1,9,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
trevor211,WuYunlong,0,0,1,21,"{'Madelyn Olson', 'WuYunlong'}",0,3,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
madolson,Madelyn Olson,1,0,2,102,"{'Madelyn Olson', 'Oran Agra'}",1,3,2,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
oranagra,Oran Agra,0,0,122,3438,"{'Madelyn Olson', 'Yossi Gottlieb', 'Itamar Haber'}",0,2,75,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,24,475,"{'zhaozhao.zz', 'Madelyn Olson', 'Yossi Gottlieb', 'Itamar Haber'}",0,9,19,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
yossigo,Yossi Gottlieb,0,0,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
felipou,Felipe Machado,20,0,6,407,"{'Felipe Machado', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",23,29,25,50279,4511,0.6185697153316922,186,3,3922,0.01,0.0,0,1,0.0
filipecosta90,filipe oliveira,1,1,6,501,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'filipe oliveira'}",1,11,1,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
oranagra,Oran Agra,0,1,2,33,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,8,0,2,46,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",1,3,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
devnexen,David CARLIER,0,0,2,11,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
oranagra,Oran Agra,0,1,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ShooterIT,Wang Yuan,42,0,18,164,"{'Jim Brunner', 'Unknown', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb', 'Wang Yuan'}",5,30,5,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
swamp0407,Tatsuya Arisawa,21,2,10,608,"{'Unknown', 'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Tatsuya Arisawa'}",15,29,16,50279,4511,0.6185697153316922,186,0,306,0.01,0.0,0,0,0.0
hwware,Wen Hui,3,1,1,36,"{'Oran Agra', 'Itamar Haber', 'Wen Hui'}",1,2,2,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
trevor211,WuYunlong,1,2,2,43,"{'Madelyn Olson', 'Oran Agra', 'WuYunlong'}",0,5,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
filipecosta90,filipe oliveira,0,2,5,164,"{'Oran Agra', 'filipe oliveira'}",3,6,4,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
hwware,Wen Hui,0,0,1,6,"{'Oran Agra', 'Wen Hui'}",0,4,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
fewtrell,Zach Fewtrell,0,3,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,0,1943,0.01,0.0,0,0,0.0
itamarhaber,Itamar Haber,4,0,1,3,"{'Oran Agra', 'Yossi Gottlieb'}",0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
yossigo,Yossi Gottlieb,0,0,5,36,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,0,1,4,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,6,1,3,89,"{'zhaozhao.zz', 'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb'}",2,3,3,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
madolson,Madelyn Olson,3,3,2,17,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
filipecosta90,filipe oliveira,0,0,1,55,"{'Oran Agra', 'Itamar Haber', 'filipe oliveira'}",2,8,2,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
oranagra,Oran Agra,0,1,2,6,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
pjambet,Pierre Jambet,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,39,3764,1.01,0.0,0,1,0.9900990099009901
tommyjl,Tommy Joe Lund,0,0,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,0,3013,1.01,0.0,0,1,0.9900990099009901
QuChen88,Qu Chen,6,0,2,6,"{'Unknown', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",0,0,1,50279,4511,0.6185697153316922,186,9,2191,0.01,0.0,0,0,0.0
hwware,Wen Hui,3,0,1,11,"{'Madelyn Olson', 'Oran Agra'}",0,3,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
trevor211,WuYunlong,6,0,1,25,"{'Oran Agra', 'WuYunlong'}",0,6,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
yossigo,Yossi Gottlieb,2,0,2,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
chenyang8094,chenyang8094,28,3,11,354,"{'Itamar Haber', 'chenyang8094', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb'}",1,25,2,50279,4511,0.6185697153316922,186,16,2182,9.01,5.0,0,1,0.7769145394006659
hwware,Wen Hui,4,0,2,25,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Wen Hui'}",1,10,2,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
hbina,Hanif Ariffin,0,64,4,14,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,26,2715,20.009999999999998,0.0,0,0,0.44977511244377816
hbina,Hanif Ariffin,0,0,1,4,{'Oran Agra'},0,1,1,50279,4511,0.6185697153316922,186,26,2715,20.009999999999998,0.0,0,0,0.44977511244377816
trevor211,WuYunlong,0,0,2,7,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
ShooterIT,Wang Yuan,0,0,2,6,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
yossigo,Yossi Gottlieb,0,0,3,11,"{'Oran Agra', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
papandreou,Andreas Lind,0,0,1,10,"{'Yossi Gottlieb', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,97,3992,100.00999999999999,0.0,0,0,0.9599040095990402
oranagra,Oran Agra,0,2,1,26,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
dipAch,Dipankar Achinta,47,0,1,2,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,3,2341,2.01,0.0,0,0,0.9950248756218907
oranagra,Oran Agra,0,10,1,12,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
ushachar,Uri Shachar,3,0,3,82,"{'Oran Agra', 'Yossi Gottlieb', 'Uri Shachar'}",0,13,1,50279,4511,0.6185697153316922,186,2,2480,2.01,2.0,0,0,0.9950248756218907
oranagra,Oran Agra,0,0,1,5,"{'Madelyn Olson', 'Oran Agra'}",1,2,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
madolson,Madelyn Olson,0,0,2,31,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,51,1324,30.009999999999998,25.0,1,0,0.4665111629456848
hwware,Wen Hui,11,0,5,115,"{'Itamar Haber', 'Oran Agra', 'Wen Hui', 'Madelyn Olson', 'Yossi Gottlieb'}",5,10,6,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
yossigo,Yossi Gottlieb,5,0,4,54,"{'Oran Agra', 'Itamar Haber'}",1,1,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,5,0,12,530,"{'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,7,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
hwware,Wen Hui,0,0,1,3,"{'Oran Agra', 'Wen Hui'}",0,3,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,0,0,1,3,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,2,3,43,{'Madelyn Olson'},1,0,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,5,141,"{'Oran Agra', 'Yossi Gottlieb'}",0,3,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,3,5,60,"{'Oran Agra', 'Yossi Gottlieb'}",3,8,4,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,2,51,"{'Oran Agra', 'Yossi Gottlieb'}",0,4,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
rafie,Rafi Einstein,0,0,2,16,{'Yossi Gottlieb'},1,0,2,50279,4511,0.6185697153316922,186,4,2640,52.01,0.0,0,0,0.8844452989809652
yossigo,Yossi Gottlieb,0,0,1,18,{'Oran Agra'},0,0,2,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,11,0,6,88,"{'Madelyn Olson', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",2,8,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
MeirShpilraien,Meir Shpilraien (Spielrein),11,0,9,185,"{'Meir Shpilraien (Spielrein)', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",13,10,14,50279,4511,0.6185697153316922,186,9,1547,20.009999999999998,1.0,0,0,0.8995502248875563
oranagra,Oran Agra,0,1,2,14,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
