pr_author_reviewer_race,pr_author_race,pr_reviewer_race,pr_notice_time,pr_review_time,pr_changed_files,pr_LOC,pr_review_commits,pr_review_comments,pr_commits,pr_same_ethnicity,repo_id,repo_stars,repo_create_time,repo_external_contribution,repo_team_size,user_followers,user_dev_time,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
API-White,API,White,2.1972245773362196,3.5263605246161616,1.0986122886681098,6.1092475827643655,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,0.0,3.1780538303479458,0.0,1.6094379124341003,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
White-White,White,White,0.0,2.9444389791664403,0.0,0.6931471805599453,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.1972245773362196,10.413698630136986,0.01,0.0,0,0,0.0
White-White,White,White,1.6094379124341003,0.0,1.0986122886681098,3.58351893845611,2,0,3,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,1.9459101490553132,3.56986301369863,2.01,2.0,0,0,0.49751243781094534
White-White,White,White,5.1298987149230735,5.1298987149230735,3.4011973816621555,6.19644412779452,11,2,10,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
White-White,White,White,0.0,3.091042453358316,0.0,0.0,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,1.9459101490553132,3.56986301369863,2.01,2.0,0,0,0.49751243781094534
White-White,White,White,2.70805020110221,2.5649493574615367,0.0,0.6931471805599453,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,3.295836866004329,4.219507705176107,0.0,3.828641396489095,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,3.295836866004329,2.6390573296152584,0.6931471805599453,3.5553480614894135,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.6931471805599453,4.795790545596741,0.0,2.0794415416798357,1,11,2,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,0.0,5.1298987149230735,1.0986122886681098,3.8066624897703196,1,3,2,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
White-White,White,White,0.6931471805599453,3.2188758248682006,0.6931471805599453,1.791759469228055,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,0.0,1.9506849315068493,0.01,0.0,0,0,0.0
White-White,White,White,3.044522437723423,0.0,1.0986122886681098,3.871201010907891,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,3.091042453358316,1.0986122886681098,0.6931471805599453,4.290459441148391,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,4.0943445622221,2.5649493574615367,2.0794415416798357,4.543294782270004,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.0,1.0986122886681098,0.6931471805599453,6.590301048196686,1,0,2,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
White-White,White,White,1.0986122886681098,0.0,1.0986122886681098,2.833213344056216,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
White-White,White,White,0.0,1.3862943611198906,1.0986122886681098,5.187385805840755,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,5.389071729816501,10.482191780821918,33.01,31.0,1,0,0.9088155104513784
White-White,White,White,1.0986122886681098,1.6094379124341003,0.0,0.0,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,2.1972245773362196,0.0,1.791759469228055,6.618738983517219,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,0.0,4.23410650459726,0.6931471805599453,3.1354942159291497,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
White-White,White,White,0.0,4.564348191467836,0.6931471805599453,2.70805020110221,0,2,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,0.0,0.6931471805599453,1.6094379124341003,5.278114659230517,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
White-White,White,White,3.1354942159291497,0.0,0.6931471805599453,5.68697535633982,1,0,2,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
White-White,White,White,0.0,0.0,1.0986122886681098,3.58351893845611,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
API-White,API,White,4.23410650459726,5.1298987149230735,0.0,0.6931471805599453,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,4.330733340286331,8.975342465753425,7.01,2.0,0,0,0.9985734664764623
White-White,White,White,4.110873864173311,3.58351893845611,1.0986122886681098,3.871201010907891,3,2,4,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,4.394449154672439,5.1298987149230735,1.791759469228055,3.091042453358316,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,0.6931471805599453,0.0,3.4011973816621555,5.303304908059076,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,1.791759469228055,0.0,1.3862943611198906,3.6109179126442243,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,4.6443908991413725,4.2626798770413155,1.3862943611198906,4.941642422609304,4,13,5,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,1.9459101490553132,3.56986301369863,2.01,2.0,0,0,0.49751243781094534
API-White,API,White,0.6931471805599453,0.0,1.6094379124341003,4.553876891600541,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,0.0,0.6931471805599453,0.6931471805599453,4.90527477843843,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,4.983606621708336,12.334246575342465,36.01,0.0,1,0,0.8608719800055541
White-White,White,White,2.302585092994046,3.332204510175204,0.0,1.9459101490553132,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,3.828641396489095,4.5217885770490405,2.3978952727983707,3.091042453358316,0,1,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,3.1354942159291497,4.2626798770413155,0.0,1.0986122886681098,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
API-White,API,White,5.0689042022202315,5.1298987149230735,2.1972245773362196,5.703782474656201,10,12,10,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,0.0,4.976733742420574,2.1972245773362196,6.570882962339584,2,1,3,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.256297239690681,7.476712328767123,15.01,9.0,1,1,0.9327115256495669
White-White,White,White,1.3862943611198906,1.791759469228055,1.6094379124341003,4.969813299576001,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,0.0,3.6635616461296463,0.0,5.049856007249537,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.0,4.31748811353631,1.791759469228055,3.367295829986474,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,2.0794415416798357,4.143134726391533,1.791759469228055,4.04305126783455,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,4.5217885770490405,5.017279836814924,1.0986122886681098,4.7535901911063645,2,1,3,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
White-White,White,White,0.6931471805599453,1.9459101490553132,0.6931471805599453,3.4011973816621555,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,7.823245690685523,9.024657534246575,27.009999999999998,15.0,1,0,0.8515364679748242
White-White,White,White,0.0,3.258096538021482,0.6931471805599453,4.6913478822291435,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.0,4.23410650459726,0.0,5.075173815233827,1,0,2,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,1.9459101490553132,3.56986301369863,2.01,2.0,0,0,0.49751243781094534
API-White,API,White,1.791759469228055,0.0,0.0,0.6931471805599453,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,4.59511985013459,2.772588722239781,0.0,2.9444389791664403,0,1,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,2.8903717578961645,7.756164383561644,48.01,40,0,1,0.9373047281816289
API-White,API,White,2.1972245773362196,0.0,2.302585092994046,4.276666119016055,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.0,3.4339872044851463,1.791759469228055,4.61512051684126,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.6931471805599453,5.043425116919247,1.3862943611198906,4.77912349311153,0,1,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.0,3.1354942159291497,2.302585092994046,5.700443573390687,2,1,3,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
White-White,White,White,2.1972245773362196,2.8903717578961645,0.0,0.6931471805599453,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,4.983606621708336,12.334246575342465,36.01,0.0,1,0,0.8608719800055541
White-White,White,White,3.2188758248682006,0.6931471805599453,0.6931471805599453,6.684611727667927,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,4.060443010546419,4.820281565605037,0.6931471805599453,4.7535901911063645,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,3.58351893845611,9.613698630136986,29.009999999999998,29.0,0,1,0.6894174422612892
White-White,White,White,0.6931471805599453,4.5217885770490405,0.0,2.302585092994046,0,0,1,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,6.131226489483141,11.6,26.009999999999998,25.0,1,0,0.6535947712418301
API-White,API,White,2.1972245773362196,4.804021044733257,0.0,0.6931471805599453,0,0,1,0,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,8.806274284781725,10.435616438356165,57.01,40,1,0,0.9822838098579197
White-White,White,White,5.1298987149230735,5.1298987149230735,3.4011973816621555,7.313220387090301,29,12,10,1,6,11.45774039691976,8.30958904109589,0.7008665179716609,4.844187086458591,5.147494476813453,5.30958904109589,7.01,0.0,0,0,0.9985734664764623
White-White,White,White,1.3862943611198906,3.8918202981106265,0.0,2.1972245773362196,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.3230099791384085,9.698630136986301,60,2.0,0,1,0.8748784890987364
White-White,White,White,4.5217885770490405,1.3862943611198906,0.0,1.791759469228055,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,1.0986122886681098,5.446575342465754,19.009999999999998,0.0,0,0,0.8416622830089427
White-API,White,API,4.564348191467836,0.0,0.0,0.6931471805599453,1,0,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,0.6931471805599453,4.608219178082192,2.01,1.0,0,0,0.49751243781094534
White-API,White,API,0.0,0.0,0.0,2.0794415416798357,1,0,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.5134287461649825,8.684931506849315,22.009999999999998,14.0,1,1,0.636074511585643
White-API,White,API,1.6094379124341003,5.1298987149230735,0.6931471805599453,4.02535169073515,1,1,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.6635616461296463,4.854794520547945,12.01,9.0,1,1,0.4995836802664446
White-White,White,White,5.1298987149230735,4.867534450455582,1.0986122886681098,4.2626798770413155,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,0.0,2.8903717578961645,0.0,1.3862943611198906,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,1.3862943611198906,1.9459101490553132,0.0,0.6931471805599453,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,1.6094379124341003,10.438356164383562,4.01,0.0,0,0,0.49875311720698257
White-White,White,White,0.0,2.1972245773362196,0.6931471805599453,1.6094379124341003,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-API,White,API,2.9444389791664403,4.867534450455582,0.0,2.302585092994046,0,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.6635616461296463,4.854794520547945,12.01,9.0,1,1,0.4995836802664446
White-API,White,API,2.0794415416798357,0.6931471805599453,1.0986122886681098,2.1972245773362196,3,0,4,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.6635616461296463,4.854794520547945,12.01,9.0,1,1,0.4995836802664446
White-API,White,API,5.1298987149230735,1.0986122886681098,1.0986122886681098,4.406719247264253,1,0,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.6635616461296463,4.854794520547945,12.01,9.0,1,1,0.4995836802664446
White-White,White,White,3.5263605246161616,0.0,0.6931471805599453,2.4849066497880004,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,1.791759469228055,5.7095890410958905,0.01,0.0,0,0,0.0
White-White,White,White,4.5217885770490405,5.1298987149230735,1.9459101490553132,6.925595197110468,8,1,10,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,2.8903717578961645,7.975342465753425,0.01,0.0,0,0,0.0
White-API,White,API,5.1298987149230735,5.1298987149230735,1.0986122886681098,5.424950017481403,8,1,9,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.6635616461296463,4.854794520547945,12.01,9.0,1,1,0.4995836802664446
White-White,White,White,2.772588722239781,3.4011973816621555,0.0,0.6931471805599453,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
API-White,API,White,0.0,2.5649493574615367,0.0,0.6931471805599453,0,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.4011973816621555,7.413698630136986,37.01,0.0,0,1,0.9727100783572008
White-White,White,White,0.0,3.367295829986474,0.0,0.6931471805599453,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
API-White,API,White,5.1298987149230735,0.0,0.6931471805599453,2.5649493574615367,2,0,3,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.044522437723423,4.326027397260274,6.01,6.0,0,1,0.3327787021630616
White-White,White,White,0.0,0.0,0.0,1.3862943611198906,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,5.1298987149230735,0.0,0.0,0.6931471805599453,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,4.8283137373023015,1.3862943611198906,0.0,1.791759469228055,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,1.791759469228055,6.64931506849315,0.01,0.0,0,1,0.0
API-White,API,White,0.0,0.0,0.0,1.0986122886681098,0,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.044522437723423,4.326027397260274,6.01,6.0,0,1,0.3327787021630616
White-White,White,White,1.9459101490553132,3.58351893845611,1.0986122886681098,3.1780538303479458,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.0689042022202315,11.512328767123288,18.009999999999998,0.0,0,1,0.33314825097168244
API-White,API,White,0.6931471805599453,0.0,0.6931471805599453,2.995732273553991,0,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.044522437723423,4.326027397260274,6.01,6.0,0,1,0.3327787021630616
White-White,White,White,5.1298987149230735,4.5217885770490405,0.6931471805599453,2.0794415416798357,5,0,6,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,2.1972245773362196,0.0,0.0,0.0,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.3230099791384085,9.698630136986301,60,2.0,0,1,0.8748784890987364
White-White,White,White,5.1298987149230735,3.784189633918261,2.995732273553991,6.655440350367647,16,0,10,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,0.0,0.6931471805599453,1.6094379124341003,3.5553480614894135,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,2.6390573296152584,0.0,0.0,1.3862943611198906,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,0.0,0.0,0.0,1.6094379124341003,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.9459101490553132,0,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,2.772588722239781,0.0,0.6931471805599453,1.791759469228055,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,2.0794415416798357,3.7612001156935624,0.0,3.6888794541139363,1,1,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,1.791759469228055,8.153424657534247,0.01,0.0,0,0,0.0
White-White,White,White,5.1298987149230735,2.70805020110221,0.0,0.6931471805599453,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.5134287461649825,8.684931506849315,22.009999999999998,14.0,1,1,0.636074511585643
White-White,White,White,5.1298987149230735,0.6931471805599453,0.6931471805599453,2.302585092994046,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,4.23410650459726,0.0,0.0,3.295836866004329,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,5.0238805208462765,1.3862943611198906,0.6931471805599453,5.214935757608986,4,0,7,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.7357800142423265,10.082191780821917,25.009999999999998,0.0,1,1,0.9196321471411436
White-White,White,White,1.791759469228055,3.1780538303479458,0.0,2.0794415416798357,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,0.0,0.0,0.0,1.3862943611198906,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,0.0,9.082191780821917,0.01,0.0,0,1,0.0
White-White,White,White,3.912023005428146,0.0,0.6931471805599453,1.3862943611198906,2,0,3,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,4.007333185232471,8.057534246575342,39.01,0.0,0,0,0.9228402973596515
White-White,White,White,2.5649493574615367,0.6931471805599453,1.0986122886681098,2.0794415416798357,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
White-White,White,White,2.1972245773362196,0.0,0.0,0.6931471805599453,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.5134287461649825,8.684931506849315,22.009999999999998,14.0,1,1,0.636074511585643
White-White,White,White,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
White-White,White,White,1.9459101490553132,0.0,0.0,1.3862943611198906,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,5.1298987149230735,2.5649493574615367,3.1780538303479458,5.572154032177765,7,2,7,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,9.925689260519814,12.10958904109589,26.009999999999998,25.0,1,1,0.49980776624375245
White-White,White,White,0.0,0.0,1.3862943611198906,4.418840607796598,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.507277712385012,9.263013698630138,1.01,0.0,1,1,0.0
White-White,White,White,0.0,0.0,0.6931471805599453,1.6094379124341003,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,6.507277712385012,9.263013698630138,1.01,0.0,1,1,0.0
White-White,White,White,2.4849066497880004,0.0,0.0,3.828641396489095,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,4.442651256490317,6.142465753424657,12.01,0.0,0,0,0.8326394671107411
White-White,White,White,0.6931471805599453,2.0794415416798357,0.6931471805599453,3.58351893845611,0,0,1,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
White-API,White,API,4.48863636973214,1.3862943611198906,0.0,1.3862943611198906,1,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.8501476017100584,9.964383561643835,0.01,0.0,0,1,0.0
White-API,White,API,1.791759469228055,5.1298987149230735,0.6931471805599453,3.4011973816621555,1,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
White-API,White,API,0.0,1.0986122886681098,0.0,1.0986122886681098,0,0,1,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,3.8501476017100584,9.964383561643835,0.01,0.0,0,1,0.0
White-White,White,White,0.6931471805599453,0.0,0.0,1.0986122886681098,1,0,2,1,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.3230099791384085,9.698630136986301,60,2.0,0,1,0.8748784890987364
White-API,White,API,5.1298987149230735,1.9459101490553132,0.6931471805599453,3.044522437723423,1,0,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
White-API,White,API,0.6931471805599453,0.0,0.0,2.0794415416798357,1,0,2,0,7,11.932208004509139,10.013698630136986,0.29363518017991724,5.225746673713202,5.942799375126701,6.375342465753425,5.01,0.0,1,1,0.0
